Name | Torrent | Magnet | Size | Date | Up | Donw | Overall
[Leopard-Raws] Nobunaga no Shinobi (MX 1280x720 x264 AAC) | https://nyaa.si/download/947897.torrent | magnet:?xt=urn:btih:b7c2885a680ef2b8a7c81a1ea94beb2928c30415&amp;dn=%5BLeopard-Raws%5D%20Nobunaga%20no%20Shinobi%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.2 GiB | 2016-06-18 01:54 | 0 | 0 | 331
[Leopard-Raws] Seikoku no Dragonar (ATX 1280x720 x264 AAC) | https://nyaa.si/download/566791.torrent | magnet:?xt=urn:btih:fd4d33fead359083c32d80f8fd583542a6dc3cc8&amp;dn=%5BLeopard-Raws%5D%20Seikoku%20no%20Dragonar%20%28ATX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.2 GiB | 2015-09-23 14:23 | 1 | 0 | 326
[Leopard-Raws] Ao Haru Ride (MX 1280x720 x264 AAC) | https://nyaa.si/download/600816.torrent | magnet:?xt=urn:btih:28a2c0e79d0ef8ea30c5a5a0f526a42e316cdd26&amp;dn=%5BLeopard-Raws%5D%20Ao%20Haru%20Ride%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 6.6 GiB | 2015-03-25 15:44 | 2 | 0 | 326
[Leopard-Raws] Kono Naka ni Hitori,Imouto ga Iru! (TBS 1280x720 x264 AAC) | https://nyaa.si/download/358047.torrent | magnet:?xt=urn:btih:7173ff1e9c412b0f251c27bae18980a4026bc860&amp;dn=%5BLeopard-Raws%5D%20Kono%20Naka%20ni%20Hitori%2C%20Imouto%20ga%20Iru%21%20%28TBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 8.7 GiB | 2015-03-28 04:02 | 0 | 1 | 326
[Leopard-Raws] DD Hokuto no Ken 2 - Ichigo Aji Plus (TX 1280x720 x264 AAC) | https://nyaa.si/download/768341.torrent | magnet:?xt=urn:btih:adbad7b7f9a78df24a9fc1ae444e0545a71d01c2&amp;dn=%5BLeopard-Raws%5D%20DD%20Hokuto%20no%20Ken%202%20-%20Ichigo%20Aji%20Plus%20%28TX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.4 GiB | 2015-12-24 09:30 | 0 | 0 | 325
[Leopard-Raws] Bikini Warriors (MX 1280x720 x264 AAC) | https://nyaa.si/download/736430.torrent | magnet:?xt=urn:btih:25f76f736347f896370d015aeedf2016afc6362f&amp;dn=%5BLeopard-Raws%5D%20Bikini%20Warriors%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.0 GiB | 2013-04-08 03:59 | 0 | 1 | 325
[Leopard-Raws] Love Lab (TBS 1280x720 x264 AAC) | https://nyaa.si/download/477549.torrent | magnet:?xt=urn:btih:89f885004d04f4af6d4cd0e3fe9a523cbd2eea6d&amp;dn=%5BLeopard-Raws%5D%20Love%20Lab%20%28TBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.4 GiB | 2014-09-13 13:35 | 1 | 1 | 323
[Leopard-Raws] Sabagebu! (MX 1280x720 x264 AAC) | https://nyaa.si/download/600426.torrent | magnet:?xt=urn:btih:0263d1eaff43eb1dea100539f11635e910d76e28&amp;dn=%5BLeopard-Raws%5D%20Sabagebu%21%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 1.7 GiB | 2017-10-07 20:45 | 0 | 1 | 323
[Leopard-Raws] Yozakura Quartet - Hana no Uta (MX 1280x720 x264 AAC) | https://nyaa.si/download/506969.torrent | magnet:?xt=urn:btih:d95206dcc6d40b49860a72b4281af0c51b2dd2e9&amp;dn=%5BLeopard-Raws%5D%20Yozakura%20Quartet%20-%20Hana%20no%20Uta%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.2 GiB | 2013-09-28 00:27 | 1 | 3 | 323
[Leopard-Raws] Kuroko no Basuke (MX 1280x720 x264 AAC) | https://nyaa.si/download/878643.torrent | magnet:?xt=urn:btih:3eb1ab9a1f0e1d63cafa100f376c9eed7d53624f&amp;dn=%5BLeopard-Raws%5D%20Kuroko%20no%20Basuke%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.0 GiB | 2015-12-23 14:36 | 0 | 0 | 322
[Leopard-Raws] Uta no Prince-sama - Maji Love 1000% (MX 1280x720 x264 AAC) | https://nyaa.si/download/251111.torrent | magnet:?xt=urn:btih:0b1b8c8996a3d0e1dfbd7691c04ecc6e4ca186dd&amp;dn=%5BLeopard-Raws%5D%20Uta%20no%20Prince-sama%20-%20Maji%20Love%201000%25%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.0 GiB | 2012-03-26 10:39 | 1 | 2 | 322
[Leopard-Raws] Escha and Logy no Atelier - Tasogare no Sora no Renkinjutsushi (MX 1280x720 x264 AAC) | https://nyaa.si/download/568570.torrent | magnet:?xt=urn:btih:21715d8fecbe346c662194f098d78887781087cf&amp;dn=%5BLeopard-Raws%5D%20Escha%20and%20Logy%20no%20Atelier%20-%20Tasogare%20no%20Sora%20no%20Renkinjutsushi%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.9 GiB | 2014-12-18 11:00 | 0 | 1 | 322
[Leopard-Raws] Uta no Prince-sama - Maji Love 2000% (BS11 1280x720 x264 AAC) | https://nyaa.si/download/448140.torrent | magnet:?xt=urn:btih:d5db89f70ccb0a043d1ddb11d6df5618a9184931&amp;dn=%5BLeopard-Raws%5D%20Uta%20no%20Prince-sama%20-%20Maji%20Love%202000%25%20%28BS11%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.8 GiB | 2015-12-28 11:15 | 1 | 0 | 322
[Leopard-Raws] Fantasista Doll (MX 1280x720 x264 AAC) | https://nyaa.si/download/478065.torrent | magnet:?xt=urn:btih:846213547d5bc6cb08254bbe8a22adaeb2c49f82&amp;dn=%5BLeopard-Raws%5D%20Fantasista%20Doll%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.8 GiB | 2016-03-24 22:29 | 0 | 1 | 320
[Leopard-Raws] Medaka Box (TX 1280x720 x264 AAC) | https://nyaa.si/download/324980.torrent | magnet:?xt=urn:btih:cc0c62e3e1bf58521092da4a0e43a630c7100d57&amp;dn=%5BLeopard-Raws%5D%20Medaka%20Box%20%28TX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.9 GiB | 2013-09-25 12:51 | 0 | 0 | 320
[Leopard-Raws] Rozen Maiden (2013) (TBS 1280x720 x264 AAC) | https://nyaa.si/download/477160.torrent | magnet:?xt=urn:btih:b972c6d6971b5aae4a93cd9460108bd9cdff3d4d&amp;dn=%5BLeopard-Raws%5D%20Rozen%20Maiden%20%282013%29%20%28TBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 6.6 GiB | 2015-03-28 15:12 | 0 | 1 | 320
[Leopard-Raws] Soul Buster (BS11 1280x720 x264 AAC) | https://nyaa.si/download/883444.torrent | magnet:?xt=urn:btih:baa284bddaa35013afcf482df7159c6b0afee3d5&amp;dn=%5BLeopard-Raws%5D%20Soul%20Buster%20%28BS11%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.6 GiB | 2015-12-24 09:19 | 0 | 1 | 319
[Leopard-Raws] K-TV (TBS 1280x720 x264 AAC) | https://nyaa.si/download/387899.torrent | magnet:?xt=urn:btih:c0263e59b79d1d944cf6c5d0ba1f790cedd64419&amp;dn=%5BLeopard-Raws%5D%20K-TV%20%28TBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.2 GiB | 2014-03-28 10:23 | 1 | 0 | 319
[Leopard-Raws] Sacred Seven (MX 1280x720 x264 AAC) | https://nyaa.si/download/251107.torrent | magnet:?xt=urn:btih:d85654dcf3d2caf02162d389d3f1cefa77cbff6d&amp;dn=%5BLeopard-Raws%5D%20Sacred%20Seven%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.2 GiB | 2015-06-20 03:59 | 1 | 2 | 319
[Leopard-Raws] Aquarion Logos (KBS 1280x720 x264 AAC) | https://nyaa.si/download/768951.torrent | magnet:?xt=urn:btih:b38a834aad4429af2eaa99cf3a8b8cffdec76afa&amp;dn=%5BLeopard-Raws%5D%20Aquarion%20Logos%20%28KBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.4 GiB | 2015-03-02 09:28 | 0 | 2 | 318
[Leopard-Raws] Owari no Seraph - Nagoya Kessen Hen (TVA 1280x720 x264 AAC) | https://nyaa.si/download/770197.torrent | magnet:?xt=urn:btih:06ac24ce32a61f82a6a86558e576a0a8369a6ed6&amp;dn=%5BLeopard-Raws%5D%20Owari%20no%20Seraph%20-%20Nagoya%20Kessen%20Hen%20%28TVA%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.0 GiB | 2015-03-25 16:09 | 0 | 0 | 317
[Leopard-Raws] Blood-C (TBS 1280x720 x264 AAC) | https://nyaa.si/download/251115.torrent | magnet:?xt=urn:btih:b75f947a56afe7b9124bd6f937175f4cd5d5574e&amp;dn=%5BLeopard-Raws%5D%20Blood-C%20%28TBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 2.9 GiB | 2011-10-08 08:13 | 0 | 1 | 237
[Leopard-Raws] Ojisan to Marshmallow (TVS 1280x720 x264 AAC) | https://nyaa.si/download/796748.torrent | magnet:?xt=urn:btih:f75db294118ea0ebfdf92e30b606277d4f61d4c8&amp;dn=%5BLeopard-Raws%5D%20Ojisan%20to%20Marshmallow%20%28TVS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 586.0 MiB | 2016-03-24 22:29 | 0 | 0 | 237
[Leopard-Raws] Futsuu no Joshikousei ga[Locodol] Yattemita. (TBS 1280x720 x264 AAC) | https://nyaa.si/download/599449.torrent | magnet:?xt=urn:btih:365d988f92b28a2fc5da6d1c51133b05d28162da&amp;dn=%5BLeopard-Raws%5D%20Futsuu%20no%20Joshikousei%20ga%20%5BLocodol%5D%20Yattemita.%20%28TBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.3 GiB | 2014-09-19 07:07 | 0 | 1 | 236
[Leopard-Raws] Noragami Aragoto (MBS 1280x720 x264 AAC) | https://nyaa.si/download/769624.torrent | magnet:?xt=urn:btih:6f4cbf922847ff03b6ff654b4e6c50a8ddbcbd91&amp;dn=%5BLeopard-Raws%5D%20Noragami%20Aragoto%20%28MBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.6 GiB | 2015-12-26 12:35 | 0 | 0 | 234
[Leopard-Raws] Samurai Flamenco (CX 1280x720 x264 AAC) | https://nyaa.si/download/536999.torrent | magnet:?xt=urn:btih:8ad15115bed6f12783fd599e659f7271b3ed64bb&amp;dn=%5BLeopard-Raws%5D%20Samurai%20Flamenco%20%28CX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 6.3 GiB | 2014-03-28 10:34 | 1 | 2 | 231
[Leopard-Raws] Teekyuu 5 (MX 1280x720 x264 AAC) | https://nyaa.si/download/736081.torrent | magnet:?xt=urn:btih:2d07d3cf295801b41f25aac9a07a0d80fac90711&amp;dn=%5BLeopard-Raws%5D%20Teekyuu%205%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 775.0 MiB | 2015-09-21 12:42 | 0 | 1 | 229
[Leopard-Raws] Owari no Seraph (MBS 1280x720 x264 AAC) | https://nyaa.si/download/703341.torrent | magnet:?xt=urn:btih:0996ce18c3ee11a00d5047dafc85948ec8dd5fb0&amp;dn=%5BLeopard-Raws%5D%20Owari%20no%20Seraph%20%28MBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.5 GiB | 2015-06-20 15:55 | 0 | 0 | 229
[Leopard-Raws] Hamatora The Animation (TX 1280x720 x264 AAC) | https://nyaa.si/download/536215.torrent | magnet:?xt=urn:btih:887a1ce4e17151478ef206f5fb648d56e54e75b4&amp;dn=%5BLeopard-Raws%5D%20Hamatora%20The%20Animation%20%28TX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.8 GiB | 2014-03-25 22:55 | 0 | 1 | 229
[Leopard-Raws] Ryuugajou Nanana no Maizoukin (CX 1280x720 x264 AAC) | https://nyaa.si/download/566290.torrent | magnet:?xt=urn:btih:6aab69098da6fae2a071d7cfe44a1644827a8cdf&amp;dn=%5BLeopard-Raws%5D%20Ryuugajou%20Nanana%20no%20Maizoukin%20%28CX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 2.9 GiB | 2014-06-20 00:48 | 1 | 1 | 229
[Leopard-Raws] 12-Sai. Chicchana Mune no Tokimeki 2nd (ATX 1280x720 x264 AAC) | https://nyaa.si/download/882475.torrent | magnet:?xt=urn:btih:06cb257d2a905727519895cf3abbb7f7ee6c2894&amp;dn=%5BLeopard-Raws%5D%2012-Sai.%20Chicchana%20Mune%20no%20Tokimeki%202nd%20%28ATX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.1 GiB | 2016-12-20 12:55 | 0 | 0 | 227
[Leopard-Raws] Ai Tenchi Muyou! (MX 1280x720 x264 AAC) | https://nyaa.si/download/639126.torrent | magnet:?xt=urn:btih:2a01cd6f80504fcd2d3e141b051775c2243f697e&amp;dn=%5BLeopard-Raws%5D%20Ai%20Tenchi%20Muyou%21%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.1 GiB | 2014-12-27 08:12 | 0 | 1 | 227
[Leopard-Raws] Dakara Boku wa,H ga Dekinai. (ATX 1280x720 x264 AAC) | https://nyaa.si/download/356581.torrent | magnet:?xt=urn:btih:a144532e854d1d049e53c05340e3efd337cf577d&amp;dn=%5BLeopard-Raws%5D%20Dakara%20Boku%20wa%2C%20H%20ga%20Dekinai.%20%28ATX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.3 GiB | 2012-09-28 11:53 | 1 | 0 | 222
[Leopard-Raws] Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou (NTV 1280x720 x264 AAC) | https://nyaa.si/download/705774.torrent | magnet:?xt=urn:btih:1c9060a99869a4dcfd8ce5d62a077ea7c324a99d&amp;dn=%5BLeopard-Raws%5D%20Tesagure%21%20Bukatsumono%20Spin-off%20Purupurun%20Sharumu%20to%20Asobou%20%28NTV%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.6 GiB | 2015-06-27 15:01 | 2 | 1 | 221
